	tweet_id	rating_numerator	rating_denominator
1605	677662372920729601	12.0	10.0
1606	677644091929329666	11.0	10.0
1607	677573743309385728	10.0	10.0
1608	677565715327688705	6.0	10.0
1609	677557565589463040	10.0	10.0
1610	677547928504967168	12.0	10.0
1611	677530072887205888	9.0	10.0
1612	677335745548390400	12.0	10.0
1613	677334615166730240	9.0	10.0
1614	677331501395156992	9.0	10.0
1615	677328882937298944	10.0	10.0
1616	677314812125323265	10.0	10.0
1617	677301033169788928	5.0	10.0
1618	677269281705472000	10.0	10.0
1619	677228873407442944	11.0	10.0
1620	677187300187611136	9.0	10.0
1621	676975532580409345	11.0	10.0
1622	676957860086095872	10.0	10.0
1623	676949632774234114	8.0	10.0
1624	676948236477857792	6.0	10.0
1625	676946864479084545	12.0	10.0
1626	676942428000112642	9.0	10.0
1627	676936541936185344	8.0	10.0
1628	676916996760600576	10.0	10.0
1629	676897532954456065	5.0	10.0
1630	676864501615042560	10.0	10.0
1631	676821958043033607	11.0	10.0
1632	676819651066732545	12.0	10.0
1633	676811746707918848	9.0	10.0
1634	676776431406465024	10.0	10.0
1635	676617503762681856	13.0	10.0
1636	676613908052996102	12.0	10.0
1637	676606785097199616	12.0	10.0
1638	676603393314578432	9.0	10.0
1639	676593408224403456	11.0	10.0
1640	676590572941893632	7.0	10.0
1641	676588346097852417	5.0	10.0
1642	676582956622721024	8.0	10.0
1643	676575501977128964	8.0	10.0
1644	676533798876651520	12.0	10.0
1645	676496375194980353	9.0	10.0
1646	676470639084101634	11.0	10.0
1647	676440007570247681	11.0	10.0
1648	676430933382295552	10.0	10.0
1649	676263575653122048	10.0	10.0
1650	676237365392908289	8.0	10.0
1651	676219687039057920	10.0	10.0
1652	676215927814406144	9.0	10.0
1653	676191832485810177	10.0	10.0
1654	676146341966438401	10.0	10.0
1655	676121918416756736	8.0	10.0
1656	676101918813499392	11.0	10.0
1657	676098748976615425	3.0	10.0
1658	676089483918516224	9.0	10.0
1659	675898130735476737	10.0	10.0
1660	675891555769696257	6.0	10.0
1661	675888385639251968	10.0	10.0
1662	675878199931371520	11.0	10.0
1663	675870721063669760	11.0	10.0
1664	675853064436391936	88.0	80.0
1665	675849018447167488	9.0	10.0
1666	675845657354215424	10.0	10.0
1667	675822767435051008	10.0	10.0
1668	675820929667219457	11.0	10.0
1669	675798442703122432	10.0	10.0
1670	675781562965868544	11.0	10.0
1671	675740360753160193	12.0	10.0
1672	675710890956750848	12.0	10.0
1673	675707330206547968	11.0	10.0
1674	675706639471788032	10.0	10.0
1675	675534494439489536	11.0	10.0
1676	675531475945709568	10.0	10.0
1677	675522403582218240	10.0	10.0
1678	675517828909424640	12.0	10.0
1679	675501075957489664	13.0	10.0
1680	675497103322386432	11.0	10.0
1681	675489971617296384	10.0	10.0
1682	675483430902214656	5.0	10.0
1683	675432746517426176	12.0	10.0
1684	675372240448454658	13.0	10.0
1685	675362609739206656	12.0	10.0
1686	675354435921575936	13.0	10.0
1687	675349384339542016	13.0	10.0
1688	675334060156301312	12.0	10.0
1689	675166823650848770	10.0	10.0
1690	675153376133427200	1.0	10.0
1691	675149409102012420	12.0	10.0
1692	675147105808306176	10.0	10.0
1693	675146535592706048	7.0	10.0
1694	675145476954566656	9.0	10.0
1695	675135153782571009	5.0	10.0
1696	675113801096802304	10.0	10.0
1697	675111688094527488	8.0	10.0
1698	675109292475830276	9.0	10.0
1699	675047298674663426	11.0	10.0
1700	675015141583413248	10.0	10.0
1701	675006312288268288	10.0	10.0
1702	675003128568291329	12.0	10.0
1703	674999807681908736	13.0	10.0
1704	674805413498527744	10.0	10.0
1705	674800520222154752	11.0	10.0
1706	674793399141146624	13.0	10.0
1707	674790488185167872	13.0	10.0
1708	674788554665512960	9.0	10.0
1709	674781762103414784	8.0	10.0
1710	674774481756377088	11.0	10.0
1711	674767892831932416	12.0	10.0
1712	674764817387900928	10.0	10.0
1713	674754018082705410	12.0	10.0
1714	674752233200820224	12.0	10.0
1715	674743008475090944	10.0	10.0
1716	674742531037511680	11.0	10.0
1717	674739953134403584	11.0	10.0
1718	674737130913071104	10.0	10.0
1719	674690135443775488	3.0	10.0
1720	674670581682434048	9.0	10.0
1721	674664755118911488	10.0	10.0
1722	674646392044941312	5.0	10.0
1723	674644256330530816	11.0	10.0
1724	674638615994089473	12.0	10.0
1725	674632714662858753	5.0	10.0
1726	674606911342424069	13.0	10.0
1727	674468880899788800	13.0	10.0
1728	674447403907457024	10.0	10.0
1729	674436901579923456	9.0	10.0
1730	674422304705744896	12.0	10.0
1731	674416750885273600	10.0	10.0
1732	674410619106390016	10.0	10.0
1733	674394782723014656	8.0	10.0
1734	674372068062928900	10.0	10.0
1735	674330906434379776	13.0	10.0
1736	674318007229923329	8.0	10.0
1737	674307341513269249	12.0	10.0
1738	674291837063053312	11.0	10.0
1739	674271431610523648	10.0	10.0
1740	674269164442398721	8.0	10.0
1741	674265582246694913	2.0	10.0
1742	674262580978937856	9.0	10.0
1743	674255168825880576	10.0	10.0
1744	674082852460433408	11.0	10.0
1745	674075285688614912	11.0	10.0
1746	674063288070742018	5.0	10.0
1747	674053186244734976	10.0	10.0
1748	674051556661161984	10.0	10.0
1749	674045139690631169	3.0	10.0
1750	674042553264685056	12.0	10.0
1751	674038233588723717	12.0	10.0
1752	674036086168010753	9.0	10.0
1753	674024893172875264	10.0	10.0
1754	674019345211760640	10.0	10.0
1755	674014384960745472	11.0	10.0
1756	674008982932058114	10.0	10.0
1757	673956914389192708	10.0	10.0
1758	673919437611909120	11.0	10.0
1759	673906403526995968	3.0	10.0
1760	673887867907739649	10.0	10.0
1761	673716320723169284	1.0	10.0
1762	673715861853720576	4.0	10.0
1763	673711475735838725	10.0	10.0
1764	673709992831262724	12.0	10.0
1765	673708611235921920	12.0	10.0
1766	673707060090052608	10.0	10.0
1767	673705679337693185	8.0	10.0
1768	673700254269775872	3.0	10.0
1769	673697980713705472	8.0	10.0
1770	673689733134946305	11.0	10.0
1771	673688752737402881	9.0	10.0
1772	673686845050527744	11.0	10.0
1773	673680198160809984	13.0	10.0
1774	673662677122719744	12.0	10.0
1775	673656262056419329	10.0	10.0
1776	673636718965334016	10.0	10.0
1777	673612854080196609	7.0	10.0
1778	673583129559498752	11.0	10.0
1779	673580926094458881	8.0	10.0
1780	673576835670777856	7.0	10.0
1781	673363615379013632	11.0	10.0
1782	673359818736984064	8.0	10.0
1783	673355879178194945	11.0	10.0
1784	673352124999274496	12.0	10.0
1785	673350198937153538	9.0	10.0
1786	673345638550134785	7.0	10.0
1787	673343217010679808	11.0	10.0
1788	673342308415348736	10.0	10.0
1789	673320132811366400	11.0	10.0
1790	673317986296586240	10.0	10.0
1791	673295268553605120	8.0	10.0
1792	673270968295534593	11.0	10.0
1793	673240798075449344	6.0	10.0
1794	673213039743795200	10.0	10.0
1795	673148804208660480	8.0	10.0
1796	672997845381865473	12.0	10.0
1797	672995267319328768	8.0	10.0
1798	672988786805112832	10.0	10.0
1799	672984142909456390	9.0	10.0
1800	672980819271634944	5.0	10.0
1801	672975131468300288	10.0	10.0
1802	672970152493887488	7.0	10.0
1803	672968025906282496	11.0	10.0
1804	672964561327235073	10.0	10.0
1805	672902681409806336	9.0	10.0
1806	672898206762672129	11.0	10.0
1807	672884426393653248	6.0	10.0
1808	672877615439593473	8.0	10.0
1809	672834301050937345	10.0	10.0
1810	672828477930868736	9.0	10.0
1811	672640509974827008	9.0	10.0
1812	672622327801233409	12.0	10.0
1813	672614745925664768	6.0	10.0
1814	672609152938721280	9.0	10.0
1815	672604026190569472	11.0	10.0
1816	672594978741354496	9.0	10.0
1817	672591762242805761	10.0	10.0
1818	672591271085670400	8.0	10.0
1819	672538107540070400	7.0	10.0
1820	672523490734551040	10.0	10.0
1821	672488522314567680	10.0	10.0
1822	672482722825261057	10.0	10.0
1823	672481316919734272	12.0	10.0
1824	672475084225949696	8.0	10.0
1825	672466075045466113	12.0	10.0
1826	672272411274932228	11.0	10.0
1827	672267570918129665	10.0	10.0
1828	672264251789176834	10.0	10.0
1829	672256522047614977	8.0	10.0
1830	672254177670729728	11.0	10.0
1831	672248013293752320	10.0	10.0
1832	672245253877968896	12.0	10.0
1833	672239279297454080	7.0	10.0
1834	672231046314901505	5.0	10.0
1835	672222792075620352	9.0	10.0
1836	672205392827572224	9.0	10.0
1837	672169685991993344	10.0	10.0
1838	672160042234327040	8.0	10.0
1839	672139350159835138	12.0	10.0
1840	672125275208069120	11.0	10.0
1841	672095186491711488	9.0	10.0
1842	672082170312290304	11.0	10.0
1843	672068090318987265	7.0	10.0
1844	671896809300709376	10.0	10.0
1845	671891728106971137	11.0	10.0
1846	671882082306625538	11.0	10.0
1847	671879137494245376	5.0	10.0
1848	671874878652489728	10.0	10.0
1849	671866342182637568	10.0	10.0
1850	671855973984772097	8.0	10.0
1851	671789708968640512	13.0	10.0
1852	671768281401958400	10.0	10.0
1853	671763349865160704	9.0	10.0
1854	671744970634719232	6.0	10.0
1855	671743150407421952	11.0	10.0
1856	671735591348891648	11.0	10.0
1857	671729906628341761	13.0	10.0
1858	671561002136281088	13.0	10.0
1859	671550332464455680	1.0	10.0
1860	671547767500775424	10.0	10.0
1861	671544874165002241	6.0	10.0
1862	671542985629241344	10.0	10.0
1863	671538301157904385	8.0	10.0
1864	671536543010570240	9.0	10.0
1865	671533943490011136	6.0	10.0
1866	671528761649688577	10.0	10.0
1867	671520732782923777	10.0	10.0
1868	671518598289059840	9.0	10.0
1869	671511350426865664	8.0	10.0
1870	671504605491109889	11.0	10.0
1871	671497587707535361	11.0	10.0
1872	671488513339211776	8.0	10.0
1873	671486386088865792	10.0	10.0
1874	671485057807351808	11.0	10.0
1875	671390180817915904	7.0	10.0
1876	671362598324076544	11.0	10.0
1877	671357843010908160	9.0	10.0
1878	671355857343524864	10.0	10.0
1879	671347597085433856	9.0	10.0
1880	671186162933985280	10.0	10.0
1881	671182547775299584	12.0	10.0
1882	671166507850801152	10.0	10.0
1883	671163268581498880	8.0	10.0
1884	671159727754231808	5.0	10.0
1885	671154572044468225	11.0	10.0
1886	671151324042559489	12.0	10.0
1887	671147085991960577	9.0	10.0
1888	671141549288370177	9.0	10.0
1889	671138694582165504	10.0	10.0
1890	671134062904504320	8.0	10.0
1891	671122204919246848	4.0	10.0
1892	671115716440031232	6.0	10.0
1893	671109016219725825	8.0	10.0
1894	670995969505435648	12.0	10.0
1895	670842764863651840	420.0	10.0
1896	670840546554966016	10.0	10.0
1897	670838202509447168	4.0	10.0
1898	670833812859932673	7.0	10.0
1899	670832455012716544	10.0	10.0
1900	670826280409919488	2.0	10.0
1901	670823764196741120	12.0	10.0
1902	670822709593571328	10.0	10.0
1903	670815497391357952	10.0	10.0
1904	670811965569282048	10.0	10.0
1905	670807719151067136	11.0	10.0
1906	670804601705242624	10.0	10.0
1907	670803562457407488	10.0	10.0
1908	670797304698376195	11.0	10.0
1909	670792680469889025	7.0	10.0
1910	670789397210615808	9.0	10.0
1911	670786190031921152	8.0	10.0
1912	670783437142401025	1.0	10.0
1913	670782429121134593	5.0	10.0
1914	670780561024270336	7.0	10.0
1915	670778058496974848	10.0	10.0
1916	670764103623966721	10.0	10.0
1917	670755717859713024	9.0	10.0
1918	670733412878163972	8.0	10.0
1919	670727704916926465	10.0	10.0
1920	670717338665226240	12.0	10.0
1921	670704688707301377	6.0	10.0
1922	670691627984359425	8.0	10.0
1923	670679630144274432	8.0	10.0
1924	670676092097810432	8.0	10.0
1925	670668383499735048	10.0	10.0
1926	670474236058800128	10.0	10.0
1927	670468609693655041	10.0	10.0
1928	670465786746662913	7.0	10.0
1929	670452855871037440	11.0	10.0
1930	670449342516494336	5.0	10.0
1931	670444955656130560	10.0	10.0
1932	670442337873600512	11.0	10.0
1933	670435821946826752	10.0	10.0
1934	670434127938719744	11.0	10.0
1935	670433248821026816	10.0	10.0
1936	670428280563085312	11.0	10.0
1937	670427002554466305	9.0	10.0
1938	670421925039075328	12.0	10.0
1939	670420569653809152	10.0	10.0
1940	670417414769758208	6.0	10.0
1941	670411370698022913	12.0	10.0
1942	670408998013820928	10.0	10.0
1943	670403879788544000	10.0	10.0
1944	670385711116361728	8.0	10.0
1945	670374371102445568	12.0	10.0
1946	670361874861563904	9.0	10.0
1947	670338931251150849	10.0	10.0
1948	670319130621435904	11.0	10.0
1949	670303360680108032	9.0	10.0
1950	670290420111441920	11.0	10.0
1951	670093938074779648	9.0	10.0
1952	670086499208155136	10.0	10.0
1953	670079681849372674	10.0	10.0
1954	670073503555706880	10.0	10.0
1955	670069087419133954	5.0	10.0
1956	670061506722140161	11.0	10.0
1957	670055038660800512	3.0	10.0
1958	670046952931721218	11.0	10.0
1959	670040295598354432	10.0	10.0
1960	670037189829525505	5.0	10.0
1961	670003130994700288	10.0	10.0
1962	669993076832759809	9.0	10.0
1963	669972011175813120	10.0	10.0
1964	669970042633789440	10.0	10.0
1965	669942763794931712	11.0	10.0
1966	669926384437997569	12.0	10.0
1967	669923323644657664	10.0	10.0
1968	669753178989142016	10.0	10.0
1969	669749430875258880	8.0	10.0
1970	669684865554620416	11.0	10.0
1971	669683899023405056	10.0	10.0
1972	669682095984410625	9.0	10.0
1973	669680153564442624	8.0	10.0
1974	669661792646373376	5.0	10.0
1975	669625907762618368	12.0	10.0
1976	669603084620980224	10.0	10.0
1977	669597912108789760	10.0	10.0
1978	669583744538451968	6.0	10.0
1979	669573570759163904	10.0	10.0
1980	669571471778410496	7.0	10.0
1981	669567591774625800	9.0	10.0
1982	669564461267722241	10.0	10.0
1983	669393256313184256	10.0	10.0
1984	669375718304980992	6.0	10.0
1985	669371483794317312	10.0	10.0
1986	669367896104181761	10.0	10.0
1987	669363888236994561	10.0	10.0
1988	669359674819481600	11.0	10.0
1989	669354382627049472	8.0	10.0
1990	669353438988365824	10.0	10.0
1991	669351434509529089	10.0	10.0
1992	669328503091937280	12.0	10.0
1993	669327207240699904	13.0	10.0
1994	669324657376567296	11.0	10.0
1995	669216679721873412	8.0	10.0
1996	669214165781868544	10.0	10.0
1997	669203728096960512	9.0	10.0
1998	669037058363662336	10.0	10.0
1999	669015743032369152	10.0	10.0
2000	669006782128353280	12.0	10.0
2001	669000397445533696	11.0	10.0
2002	668994913074286592	5.0	10.0
2003	668992363537309700	8.0	10.0
2004	668989615043424256	3.0	10.0
2005	668988183816871936	7.0	10.0
2006	668986018524233728	9.0	10.0
2007	668981893510119424	4.0	10.0
2008	668979806671884288	12.0	10.0
2009	668975677807423489	11.0	10.0
2010	668967877119254528	12.0	10.0
2011	668960084974809088	10.0	10.0
2012	668955713004314625	10.0	10.0
2013	668932921458302977	9.0	10.0
2014	668902994700836864	11.0	10.0
2015	668892474547511297	11.0	10.0
2016	668872652652679168	11.0	10.0
2017	668852170888998912	11.0	10.0
2018	668826086256599040	10.0	10.0
2019	668815180734689280	7.0	10.0
2020	668779399630725120	10.0	10.0
2021	668655139528511488	11.0	10.0
2022	668645506898350081	11.0	10.0
2023	668643542311546881	3.0	10.0
2024	668641109086707712	10.0	10.0
2025	668636665813057536	10.0	10.0
2026	668633411083464705	10.0	10.0
2027	668631377374486528	5.0	10.0
2028	668627278264475648	9.0	10.0
2029	668625577880875008	10.0	10.0
2030	668623201287675904	10.0	10.0
2031	668620235289837568	10.0	10.0
2032	668614819948453888	7.0	10.0
2033	668587383441514497	13.0	10.0
2034	668567822092664832	11.0	10.0
2035	668544745690562560	10.0	10.0
2036	668542336805281792	10.0	10.0
2037	668537837512433665	8.0	10.0
2038	668528771708952576	12.0	10.0
2039	668507509523615744	10.0	10.0
2040	668496999348633600	8.0	10.0
2041	668484198282485761	9.0	10.0
2042	668480044826800133	11.0	10.0
2043	668466899341221888	4.0	10.0
2044	668297328638447616	9.0	10.0
2045	668291999406125056	10.0	10.0
2046	668286279830867968	11.0	10.0
2047	668274247790391296	10.0	10.0
2048	668268907921326080	10.0	10.0
2049	668256321989451776	13.0	10.0
2050	668248472370458624	8.0	10.0
2051	668237644992782336	10.0	10.0
2052	668226093875376128	10.0	10.0
2053	668221241640230912	10.0	10.0
2054	668204964695683073	8.0	10.0
2055	668190681446379520	12.0	10.0
2056	668171859951755264	7.0	10.0
2057	668154635664932864	9.0	10.0
2058	668142349051129856	2.0	10.0
2059	668113020489474048	6.0	10.0
2060	667937095915278337	3.0	10.0
2061	667924896115245057	9.0	10.0
2062	667915453470232577	10.0	10.0
2063	667911425562669056	5.0	10.0
2064	667902449697558528	9.0	10.0
2065	667886921285246976	11.0	10.0
2066	667885044254572545	10.0	10.0
2067	667878741721415682	2.0	10.0
2068	667873844930215936	10.0	10.0
2069	667866724293877760	10.0	10.0
2070	667861340749471744	9.0	10.0
2071	667832474953625600	12.0	10.0
2072	667806454573760512	10.0	10.0
2073	667801013445750784	12.0	10.0
2074	667793409583771648	8.0	10.0
2075	667782464991965184	9.0	10.0
2076	667773195014021121	8.0	10.0
2077	667766675769573376	9.0	10.0
2078	667728196545200128	11.0	10.0
2079	667724302356258817	7.0	10.0
2080	667549055577362432	1.0	10.0
2081	667546741521195010	9.0	10.0
2082	667544320556335104	10.0	10.0
2083	667538891197542400	9.0	10.0
2084	667534815156183040	8.0	10.0
2085	667530908589760512	10.0	10.0
2086	667524857454854144	12.0	10.0
2087	667517642048163840	8.0	10.0
2088	667509364010450944	12.0	10.0
2089	667502640335572993	11.0	10.0
2090	667495797102141441	9.0	10.0
2091	667491009379606528	7.0	10.0
2092	667470559035432960	11.0	10.0
2093	667455448082227200	7.0	10.0
2094	667453023279554560	11.0	10.0
2095	667443425659232256	6.0	10.0
2096	667437278097252352	10.0	10.0
2097	667435689202614272	12.0	10.0
2098	667405339315146752	7.0	10.0
2099	667393430834667520	8.0	10.0
2100	667369227918143488	10.0	10.0
2101	667211855547486208	9.0	10.0
2102	667200525029539841	11.0	10.0
2103	667192066997374976	12.0	10.0
2104	667188689915760640	10.0	10.0
2105	667182792070062081	10.0	10.0
2106	667177989038297088	8.0	10.0
2107	667176164155375616	4.0	10.0
2108	667174963120574464	9.0	10.0
2109	667171260800061440	10.0	10.0
2110	667165590075940865	10.0	10.0
2111	667160273090932737	11.0	10.0
2112	667152164079423490	12.0	10.0
2113	667138269671505920	10.0	10.0
2114	667119796878725120	10.0	10.0
2115	667090893657276420	7.0	10.0
2116	667073648344346624	10.0	10.0
2117	667070482143944705	10.0	10.0
2118	667065535570550784	8.0	10.0
2119	667062181243039745	10.0	10.0
2120	667044094246576128	12.0	10.0
2121	667012601033924608	9.0	10.0
2122	666996132027977728	10.0	10.0
2123	666983947667116034	11.0	10.0
2124	666837028449972224	3.0	10.0
2125	666835007768551424	10.0	10.0
2126	666826780179869698	12.0	10.0
2127	666817836334096384	9.0	10.0
2128	666804364988780544	8.0	10.0
2129	666786068205871104	2.0	10.0
2130	666781792255496192	10.0	10.0
2131	666776908487630848	5.0	10.0
2132	666739327293083650	10.0	10.0
2133	666701168228331520	8.0	10.0
2134	666691418707132416	8.0	10.0
2135	666649482315059201	4.0	10.0
2136	666644823164719104	9.0	10.0
2137	666454714377183233	10.0	10.0
2138	666447344410484738	9.0	10.0
2139	666437273139982337	7.0	10.0
2140	666435652385423360	10.0	10.0
2141	666430724426358785	6.0	10.0
2142	666428276349472768	7.0	10.0
2143	666421158376562688	12.0	10.0
2144	666418789513326592	10.0	10.0
2145	666411507551481857	2.0	10.0
2146	666407126856765440	7.0	10.0
2147	666396247373291520	9.0	10.0
2148	666373753744588802	11.0	10.0
2149	666362758909284353	6.0	10.0
2150	666353288456101888	8.0	10.0
2151	666345417576210432	10.0	10.0
2152	666337882303524864	9.0	10.0
2153	666293911632134144	3.0	10.0
2154	666287406224695296	1.0	2.0
2155	666273097616637952	11.0	10.0
2156	666268910803644416	10.0	10.0
2157	666104133288665088	1.0	10.0
2158	666102155909144576	11.0	10.0
2159	666099513787052032	8.0	10.0
2160	666094000022159362	9.0	10.0
2161	666082916733198337	6.0	10.0
2162	666073100786774016	10.0	10.0
2163	666071193221509120	9.0	10.0
2164	666063827256086533	10.0	10.0
2165	666058600524156928	8.0	10.0
2166	666057090499244032	9.0	10.0
2167	666055525042405380	10.0	10.0
2168	666051853826850816	2.0	10.0
2169	666050758794694657	10.0	10.0
2170	666049248165822465	5.0	10.0
2171	666044226329800704	6.0	10.0
2172	666033412701032449	9.0	10.0
2173	666029285002620928	7.0	10.0
2174	666020888022790149	8.0	10.0
2175	666020888022790149		
2176	666029285002620928		
2177	666033412701032449		
2178	666044226329800704		
2179	666049248165822465		
2180	666050758794694657		
2181	666051853826850816		
2182	666055525042405380		
2183	666057090499244032		
2184	666058600524156928		
2185	666063827256086533		
2186	666071193221509120		
2187	666073100786774016		
2188	666082916733198337		
2189	666094000022159362		
2190	666099513787052032		
2191	666102155909144576		
2192	666104133288665088		
2193	666268910803644416		
2194	666273097616637952		
2195	666287406224695296		
2196	666293911632134144		
2197	666337882303524864		
2198	666345417576210432		
2199	666353288456101888		
2200	666362758909284353		
2201	666373753744588802		
2202	666396247373291520		
2203	666407126856765440		
2204	666411507551481857		
2205	666418789513326592		
2206	666421158376562688		
2207	666428276349472768		
2208	666430724426358785		
2209	666435652385423360		
2210	666437273139982337		
2211	666447344410484738		
2212	666454714377183233		
2213	666644823164719104		
2214	666649482315059201		
2215	666691418707132416		
2216	666701168228331520		
2217	666739327293083650		
2218	666776908487630848		
2219	666781792255496192		
2220	666786068205871104		
2221	666804364988780544		
2222	666817836334096384		
2223	666826780179869698		
2224	666835007768551424		
2225	666837028449972224		
2226	666983947667116034		
2227	666996132027977728		
2228	667012601033924608		
2229	667044094246576128		
2230	667062181243039745		
2231	667065535570550784		
2232	667073648344346624		
2233	667090893657276420		
2234	667119796878725120		
2235	667138269671505920		
2236	667152164079423490		
2237	667160273090932737		
2238	667165590075940865		
2239	667171260800061440		
2240	667174963120574464		
2241	667176164155375616		
2242	667177989038297088		
2243	667182792070062081		
2244	667188689915760640		
2245	667192066997374976		
2246	667200525029539841		
2247	667211855547486208		
2248	667369227918143488		
2249	667393430834667520		
2250	667405339315146752		
2251	667435689202614272		
2252	667437278097252352		
2253	667443425659232256		
2254	667453023279554560		
2255	667455448082227200		
2256	667470559035432960		
2257	667491009379606528		
2258	667495797102141441		
2259	667502640335572993		
2260	667509364010450944		
2261	667517642048163840		
2262	667524857454854144		
2263	667530908589760512		
2264	667534815156183040		
2265	667538891197542400		
2266	667544320556335104		
2267	667546741521195010		
2268	667549055577362432		
2269	667550882905632768		
2270	667550904950915073		
2271	667724302356258817		
2272	667728196545200128		
2273	667766675769573376		
2274	667773195014021121		
2275	667782464991965184		
2276	667793409583771648		
2277	667801013445750784		
2278	667806454573760512		
2279	667832474953625600		
2280	667861340749471744		
2281	667866724293877760		
2282	667873844930215936		
2283	667878741721415682		
2284	667885044254572545		
2285	667886921285246976		
2286	667902449697558528		
2287	667911425562669056		
2288	667915453470232577		
2289	667924896115245057		
2290	667937095915278337		
2291	668113020489474048		
2292	668142349051129856		
2293	668154635664932864		
2294	668171859951755264		
2295	668190681446379520		
2296	668204964695683073		
2297	668221241640230912		
2298	668226093875376128		
2299	668237644992782336		
2300	668248472370458624		
2301	668256321989451776		
2302	668268907921326080		
2303	668274247790391296		
2304	668286279830867968		
2305	668291999406125056		
2306	668297328638447616		
2307	668466899341221888		
2308	668480044826800133		
2309	668484198282485761		
2310	668496999348633600		
2311	668507509523615744		
2312	668528771708952576		
2313	668537837512433665		
2314	668542336805281792		
2315	668544745690562560		
2316	668567822092664832		
2317	668614819948453888		
2318	668620235289837568		
2319	668623201287675904		
2320	668625577880875008		
2321	668627278264475648		
2322	668631377374486528		
2323	668633411083464705		
2324	668636665813057536		
2325	668641109086707712		
2326	668643542311546881		
2327	668645506898350081		
2328	668655139528511488		
2329	668779399630725120		
2330	668815180734689280		
2331	668826086256599040		
2332	668852170888998912		
2333	668872652652679168		
2334	668892474547511297		
2335	668902994700836864		
2336	668932921458302977		
2337	668955713004314625		
2338	668960084974809088		
2339	668975677807423489		
2340	668979806671884288		
2341	668981893510119424		
2342	668986018524233728		
2343	668988183816871936		
2344	668989615043424256		
2345	668992363537309700		
2346	668994913074286592		
2347	669000397445533696		
2348	669006782128353280		
2349	669015743032369152		
2350	669037058363662336		
2351	669203728096960512		
2352	669214165781868544		
2353	669216679721873412		
2354	669324657376567296		
2355	669327207240699904		
2356	669328503091937280		
2357	669351434509529089		
2358	669353438988365824		
2359	669354382627049472		
2360	669359674819481600		
2361	669363888236994561		
2362	669367896104181761		
2363	669371483794317312		
2364	669375718304980992		
2365	669393256313184256		
2366	669564461267722241		
2367	669567591774625800		
2368	669571471778410496		
2369	669573570759163904		
2370	669583744538451968		
2371	669597912108789760		
2372	669603084620980224		
2373	669625907762618368		
2374	669661792646373376		
2375	669680153564442624		
2376	669682095984410625		
2377	669683899023405056		
2378	669749430875258880		
2379	669753178989142016		
2380	669923323644657664		
2381	669926384437997569		
2382	669942763794931712		
2383	669970042633789440		
2384	669972011175813120		
2385	669993076832759809		
2386	670003130994700288		
2387	670037189829525505		
2388	670040295598354432		
2389	670046952931721218		
2390	670055038660800512		
2391	670061506722140161		
2392	670069087419133954		
2393	670073503555706880		
2394	670079681849372674		
2395	670086499208155136		
2396	670093938074779648		
2397	670290420111441920		
2398	670303360680108032		
2399	670319130621435904		
2400	670338931251150849		
2401	670361874861563904		
2402	670374371102445568		
2403	670385711116361728		
2404	670403879788544000		
2405	670408998013820928		
2406	670411370698022913		
2407	670417414769758208		
2408	670420569653809152		
2409	670421925039075328		
2410	670427002554466305		
2411	670428280563085312		
2412	670433248821026816		
2413	670434127938719744		
2414	670435821946826752		
2415	670442337873600512		
2416	670444955656130560		
2417	670449342516494336		
2418	670452855871037440		
2419	670465786746662913		
2420	670468609693655041		
2421	670474236058800128		
2422	670668383499735048		
2423	670676092097810432		
2424	670679630144274432		
2425	670691627984359425		
2426	670704688707301377		
2427	670717338665226240		
2428	670727704916926465		
2429	670733412878163972		
2430	670755717859713024		
2431	670764103623966721		
2432	670778058496974848		
2433	670780561024270336		
2434	670782429121134593		
2435	670783437142401025		
2436	670786190031921152		
2437	670789397210615808		
2438	670792680469889025		
2439	670797304698376195		
2440	670803562457407488		
2441	670804601705242624		
2442	670807719151067136		
2443	670811965569282048		
2444	670815497391357952		
2445	670822709593571328		
2446	670823764196741120		
2447	670826280409919488		
2448	670832455012716544		
2449	670833812859932673		
2450	670838202509447168		
2451	670840546554966016		
2452	670842764863651840		
2453	670995969505435648		
2454	671109016219725825		
2455	671115716440031232		
2456	671122204919246848		
2457	671134062904504320		
2458	671138694582165504		
2459	671141549288370177		
2460	671147085991960577		
2461	671151324042559489		
2462	671154572044468225		
2463	671159727754231808		
2464	671163268581498880		
2465	671166507850801152		
2466	671182547775299584		
2467	671186162933985280		
2468	671347597085433856		
2469	671355857343524864		
2470	671357843010908160		
2471	671362598324076544		
2472	671390180817915904		
2473	671485057807351808		
2474	671486386088865792		
2475	671488513339211776		
2476	671497587707535361		
2477	671504605491109889		
2478	671511350426865664		
2479	671518598289059840		
2480	671520732782923777		
2481	671528761649688577		
2482	671533943490011136		
2483	671536543010570240		
2484	671538301157904385		
2485	671542985629241344		
2486	671544874165002241		
2487	671547767500775424		
2488	671561002136281088		
2489	671729906628341761		
2490	671735591348891648		
2491	671743150407421952		
2492	671744970634719232		
2493	671763349865160704		
2494	671768281401958400		
2495	671789708968640512		
2496	671855973984772097		
2497	671866342182637568		
2498	671874878652489728		
2499	671879137494245376		
2500	671882082306625538		
2501	671891728106971137		
2502	671896809300709376		
2503	672068090318987265		
2504	672082170312290304		
2505	672095186491711488		
2506	672125275208069120		
2507	672139350159835138		
2508	672160042234327040		
2509	672169685991993344		
2510	672205392827572224		
2511	672222792075620352		
2512	672231046314901505		
